,number_of_ACK,number_of_SYN,number_of_RST,number_of_PA,number_of_FA,number_of_SA,number_of_FPA,number_of_RA,ratio_syn_ack,ratio_ack_rst,ratio_syn_rst,number_sport_20percent,number_sport_35percent,number_sport_50percent,number_sport_75percent,number_dport_20percent,number_dport_35percent,number_dport_50percent,number_dport_75percent,number_src_20percent,number_src_35percent,number_src_50percent,number_src_75percent,number_dst_20percent,number_dst_35percent,number_dst_50percent,number_dst_75percent,average_IP_bytes,ratio_incom_to_outgo,number_uniq_ips,attack_aggregate
604,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
605,0,34,16,0,0,50,0,0,34.0,0.0625,2.125,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
606,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
607,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
608,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
609,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
610,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
611,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
612,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
613,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
614,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
615,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
616,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
617,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
618,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
619,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
620,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
621,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
622,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
623,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
624,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
625,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
626,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
627,0,38,25,0,0,37,0,0,38.0,0.04,1.52,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,41.48,1.7027027027027026,1,0.63
628,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
629,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
630,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
631,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
632,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
633,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
634,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
635,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
636,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
637,0,38,23,0,0,39,0,0,38.0,0.043478260869565216,1.6521739130434783,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,41.56,1.564102564102564,1,0.61
638,0,44,13,0,0,43,0,0,44.0,0.07692307692307693,3.3846153846153846,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,41.72,1.3255813953488371,1,0.57
639,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
640,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
641,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
642,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
643,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
644,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
645,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
646,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
647,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
648,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
649,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
650,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
651,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
652,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
653,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
654,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
655,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
656,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
657,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
658,0,29,41,0,0,30,0,0,29.0,0.024390243902439025,0.7073170731707317,1,0,0,0,1,1,1,0,2,1,1,0,2,1,1,0,41.2,2.3333333333333335,1,0.7
659,0,45,11,0,0,44,0,0,45.0,0.09090909090909091,4.090909090909091,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,41.76,1.2727272727272727,1,0.56
660,0,47,6,0,0,47,0,0,47.0,0.16666666666666666,7.833333333333333,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,41.88,1.127659574468085,1,0.53
661,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
662,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
663,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
664,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
665,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
666,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
667,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
668,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
669,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
670,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
671,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
672,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
673,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
674,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
675,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
676,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
677,0,42,0,0,0,58,0,0,42.0,0.0,42.0,1,1,1,0,1,1,0,0,2,2,1,0,2,2,1,0,42.32,0.7241379310344828,1,0.42
678,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
679,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
680,5,13,63,4,0,14,1,0,2.6,0.07936507936507936,0.20634920634920634,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,45.72,4.2631578947368425,3,0.75
681,1,0,98,0,1,0,0,0,1.0,0.01020408163265306,0.01020408163265306,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.24,99.0,3,0.97
682,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
683,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
684,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
685,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
686,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
687,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,2,0.99
688,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
689,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
690,0,1,98,0,0,1,0,0,1.0,0.01020408163265306,0.01020408163265306,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.4,99.0,2,0.98
691,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
692,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
693,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
694,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
695,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
696,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
697,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
698,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
699,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
700,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
701,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
702,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
703,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
704,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
705,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
706,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
707,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
708,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
709,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
710,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
711,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
712,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
713,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
714,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
715,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
716,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
717,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
718,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
719,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
720,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
721,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
722,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
723,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
724,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
725,0,1,98,0,0,1,0,0,1.0,0.01020408163265306,0.01020408163265306,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.4,99.0,2,0.98
726,0,44,12,0,0,44,0,0,44.0,0.08333333333333333,3.6666666666666665,1,1,0,0,1,1,1,0,2,2,0,0,2,2,1,0,94.56,1.2727272727272727,2,0.56
727,0,41,18,0,0,41,0,0,41.0,0.05555555555555555,2.2777777777777777,1,1,0,0,1,1,1,0,2,2,0,0,2,2,1,0,90.84,1.4390243902439024,2,0.59
728,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
729,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
730,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
731,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
732,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
733,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
734,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
735,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
736,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
737,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
738,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
739,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
740,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
741,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
742,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
743,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
744,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
745,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
746,0,1,98,0,0,1,0,0,1.0,0.01020408163265306,0.01020408163265306,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.4,99.0,2,0.98
747,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
748,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
749,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
750,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
751,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
752,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
753,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
754,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
755,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
756,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
757,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
758,1,18,49,0,0,32,0,0,18.0,0.02040816326530612,0.3673469387755102,1,0,0,0,1,1,1,0,2,1,0,0,2,1,1,0,61.32,2.0303030303030303,4,0.62
759,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
760,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
761,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
762,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
763,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
764,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
765,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
766,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
767,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
768,0,45,9,0,0,46,0,0,45.0,0.1111111111111111,5.0,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,95.84,1.173913043478261,1,0.54
769,0,17,66,0,0,17,0,0,17.0,0.015151515151515152,0.25757575757575757,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,61.08,4.882352941176471,1,0.83
770,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
771,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
772,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
773,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
774,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
775,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
776,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
777,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
778,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
779,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
780,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,102.0,1.0,1,0.5
